,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
234,Inwood,40.86768396449915,-73.92121042203897,Lotus Express,40.86753233154188,-73.9243627793908,Chinese Restaurant
235,Inwood,40.86768396449915,-73.92121042203897,Fidel's Gourmet Deli,40.86756287985037,-73.92438592402836,Deli / Bodega
236,Inwood,40.86768396449915,-73.92121042203897,Guacamole,40.86940471936486,-73.91640844872738,Mexican Restaurant
237,Inwood,40.86768396449915,-73.92121042203897,Grandpa's Brick Oven Pizza,40.86821549098444,-73.9194188234502,Pizza Place
238,Inwood,40.86768396449915,-73.92121042203897,Genesis Autentica Comida Ecuatoriana,40.8654980859935,-73.91984190208424,Restaurant
239,Inwood,40.86768396449915,-73.92121042203897,Made in Mexico,40.86727537546098,-73.91708993197774,Mexican Restaurant
240,Inwood,40.86768396449915,-73.92121042203897,The Liffy II Bar,40.86904222830055,-73.91729960259804,Bar
241,Inwood,40.86768396449915,-73.92121042203897,"""U"" Like",40.8675317158944,-73.92156645636662,Chinese Restaurant
242,Inwood,40.86768396449915,-73.92121042203897,Dolce Vida Frozen Yogurt,40.868482907830256,-73.91846716403961,Frozen Yogurt Shop
243,Inwood,40.86768396449915,-73.92121042203897,El Tina Seafood Restaurant,40.86445981289547,-73.91909750842994,Seafood Restaurant
244,Inwood,40.86768396449915,-73.92121042203897,Dunkin',40.86765691573932,-73.9208237567459,Donut Shop
245,Inwood,40.86768396449915,-73.92121042203897,Cafe Tabaco y Ron,40.86901579447504,-73.9157760815094,Lounge
246,Inwood,40.86768396449915,-73.92121042203897,Indian Road Playground,40.87180127827139,-73.9198711812677,Playground
247,Inwood,40.86768396449915,-73.92121042203897,Beans & Vines,40.86640788754024,-73.92482802288949,Café
248,Inwood,40.86768396449915,-73.92121042203897,Homer's Dog Run,40.87110405090399,-73.92176417332969,Dog Run
249,Inwood,40.86768396449915,-73.92121042203897,Pick & Eat,40.867614321517934,-73.92125256169876,American Restaurant
250,Inwood,40.86768396449915,-73.92121042203897,disFruta,40.86461291878351,-73.91919854494306,Juice Bar
251,Inwood,40.86768396449915,-73.92121042203897,John's Fried Chicken,40.864795924590695,-73.91947030101764,Fast Food Restaurant
252,Inwood,40.86768396449915,-73.92121042203897,Dyckman Farmhouse Museum,40.8675052544313,-73.92434898524932,History Museum
253,Inwood,40.86768396449915,-73.92121042203897,Empanadas Monumental,40.86524925422833,-73.91967324208582,Empanada Restaurant
254,Inwood,40.86768396449915,-73.92121042203897,Azteca,40.864,-73.91912427302933,Mexican Restaurant
255,Inwood,40.86768396449915,-73.92121042203897,Skyline Lounge,40.863525400921475,-73.91925631697427,Lounge
256,Inwood,40.86768396449915,-73.92121042203897,Domino's Pizza,40.86631365606961,-73.92562287474902,Pizza Place
257,Inwood,40.86768396449915,-73.92121042203897,Little Caesars Pizza,40.86350186913787,-73.92000265062941,Pizza Place
258,Inwood,40.86768396449915,-73.92121042203897,Floridita Resturant,40.86397082388327,-73.91935389423473,Caribbean Restaurant
259,Inwood,40.86768396449915,-73.92121042203897,Fine Fare,40.865754899774615,-73.92655697967368,Supermarket
260,Inwood,40.86768396449915,-73.92121042203897,Skyline Bar Lounge,40.863597358749345,-73.91940946633676,Lounge
261,Inwood,40.86768396449915,-73.92121042203897,Empire Fashion Boutique,40.86632181413392,-73.92478485903634,Boutique
262,Inwood,40.86768396449915,-73.92121042203897,Caridad Restaurant,40.866491381246924,-73.92534746405153,Caribbean Restaurant
263,Inwood,40.86768396449915,-73.92121042203897,Post Avenue & West 204th Street,40.864115941144775,-73.92125604445187,Intersection
264,Inwood,40.86768396449915,-73.92121042203897,La Lomita,40.86424154923905,-73.91921013593674,Mexican Restaurant
265,Inwood,40.86768396449915,-73.92121042203897,El Mundo,40.86412170189527,-73.9230740705098,Department Store
266,Inwood,40.86768396449915,-73.92121042203897,MTA MaBSTOA Bus Bx12 / +SBS at 207th Street / 10th Avenue,40.864195248286656,-73.91817097048349,Bus Station
267,Inwood,40.86768396449915,-73.92121042203897,Super Associated Marketplace,40.86387498350789,-73.91806710440072,Grocery Store
268,Hamilton Heights,40.823604284811935,-73.94968791883366,The Grange Bar & Eatery,40.822553515536654,-73.9495322849762,Cocktail Bar
269,Hamilton Heights,40.823604284811935,-73.94968791883366,R.O.K.C,40.82365436586723,-73.95250628936665,Cocktail Bar
270,Hamilton Heights,40.823604284811935,-73.94968791883366,Bikram Yoga Harlem,40.82567176513432,-73.9488869666513,Yoga Studio
271,Hamilton Heights,40.823604284811935,-73.94968791883366,Cafe One,40.82213853417716,-73.94985305610274,Café
272,Hamilton Heights,40.823604284811935,-73.94968791883366,Oso,40.82194462624055,-73.95003838870035,Mexican Restaurant
273,Hamilton Heights,40.823604284811935,-73.94968791883366,Fumo,40.821411987945496,-73.95049884872275,Italian Restaurant
274,Hamilton Heights,40.823604284811935,-73.94968791883366,Anchor Wine Bar,40.82542420173819,-73.95120392704392,Wine Bar
275,Hamilton Heights,40.823604284811935,-73.94968791883366,Wat’s On Your Plate,40.82563202528236,-73.94849438992527,Caribbean Restaurant
276,Hamilton Heights,40.823604284811935,-73.94968791883366,Brahman Yoga Studio,40.82531930121826,-73.94784807016127,Yoga Studio
277,Hamilton Heights,40.823604284811935,-73.94968791883366,Hogshead Tavern,40.82391341488537,-73.94915226758634,Bar
278,Hamilton Heights,40.823604284811935,-73.94968791883366,Monkey Cup,40.82569352281918,-73.94723406493276,Coffee Shop
279,Hamilton Heights,40.823604284811935,-73.94968791883366,Frijolito's,40.823413,-73.952278,Mexican Restaurant
280,Hamilton Heights,40.823604284811935,-73.94968791883366,Geisha Japanese Cuisine,40.82435478003349,-73.95199336185046,Japanese Restaurant
281,Hamilton Heights,40.823604284811935,-73.94968791883366,Sweet Chef Southern Style Bakery,40.82376255,-73.94924336666666,Bakery
282,Hamilton Heights,40.823604284811935,-73.94968791883366,Hamilton Grange National Memorial,40.821609314904215,-73.9471954886995,Historic Site
283,Hamilton Heights,40.823604284811935,-73.94968791883366,Harlem Cigar Room,40.82381297765499,-73.95225375113166,Smoke Shop
284,Hamilton Heights,40.823604284811935,-73.94968791883366,Trufa,40.823083612129544,-73.95295214762749,Mediterranean Restaurant
285,Hamilton Heights,40.823604284811935,-73.94968791883366,One Stop Patty Shop,40.825013866091766,-73.94772136347088,Caribbean Restaurant
286,Hamilton Heights,40.823604284811935,-73.94968791883366,The Draft House,40.82439073838958,-73.95208319415376,Pub
287,Hamilton Heights,40.823604284811935,-73.94968791883366,La Nueva Flor de Broadway,40.82189559079043,-73.95378234193336,Latin American Restaurant
288,Hamilton Heights,40.823604284811935,-73.94968791883366,Jimbo's Hamburger Palace,40.82595392371681,-73.94926043908728,Burger Joint
289,Hamilton Heights,40.823604284811935,-73.94968791883366,Sugar Hill Cafe,40.82433024195042,-73.94553712335258,Café
290,Hamilton Heights,40.823604284811935,-73.94968791883366,Clove Indian Restaurant & Bar,40.82128,-73.95062,Indian Restaurant
291,Hamilton Heights,40.823604284811935,-73.94968791883366,Fantasy Hair & Spa,40.82454850500701,-73.95204934665539,Cosmetics Shop
292,Hamilton Heights,40.823604284811935,-73.94968791883366,Riverside Park 138th St Entrance,40.82306337331719,-73.9549277650913,Park
293,Hamilton Heights,40.823604284811935,-73.94968791883366,Harlem School of the Arts,40.8220530422613,-73.94582407824112,School
294,Hamilton Heights,40.823604284811935,-73.94968791883366,Tacos Express,40.825743617959745,-73.94896392069857,Food Truck
295,Hamilton Heights,40.823604284811935,-73.94968791883366,Chopped Parsley,40.825910965743155,-73.94745379686356,Sushi Restaurant
296,Hamilton Heights,40.823604284811935,-73.94968791883366,Matto Espresso (Espresso Matto),40.82495765397038,-73.95175921866948,Coffee Shop
297,Hamilton Heights,40.823604284811935,-73.94968791883366,Manhattanville Coffee,40.8214960193694,-73.94459457496639,Coffee Shop
298,Hamilton Heights,40.823604284811935,-73.94968791883366,Filtered Coffee,40.82199087872992,-73.94999139826207,Café
299,Hamilton Heights,40.823604284811935,-73.94968791883366,Hamilton's Bakery,40.82748808582801,-73.949618067467,Bakery
300,Hamilton Heights,40.823604284811935,-73.94968791883366,Solace Bar & Grill,40.82508584513947,-73.95134339415463,Gastropub
301,Hamilton Heights,40.823604284811935,-73.94968791883366,Olga's Pizza,40.822379286792355,-73.95349050970361,Pizza Place
302,Hamilton Heights,40.823604284811935,-73.94968791883366,Famous Fish Market,40.823647893952675,-73.9447233080864,Seafood Restaurant
303,Hamilton Heights,40.823604284811935,-73.94968791883366,Il Caffe Latte,40.82487837593629,-73.9467900839368,Café
304,Hamilton Heights,40.823604284811935,-73.94968791883366,Chinelos,40.82041873313898,-73.9538257747347,Mexican Restaurant
305,Hamilton Heights,40.823604284811935,-73.94968791883366,P.S 153 - Adam Clayton Powell,40.82586375133108,-73.9474427724222,School
306,Hamilton Heights,40.823604284811935,-73.94968791883366,Nadal's Deli,40.821389463727066,-73.95446616668374,Sandwich Place
307,Hamilton Heights,40.823604284811935,-73.94968791883366,Agave Mexican & American Grill,40.824210220509144,-73.94522172573167,Mexican Restaurant
308,Hamilton Heights,40.823604284811935,-73.94968791883366,Brands Wines & Liquors,40.82625953349205,-73.95004269079155,Liquor Store
309,Hamilton Heights,40.823604284811935,-73.94968791883366,Caridad Restaurant,40.82630689957572,-73.95085200459573,Spanish Restaurant
310,Hamilton Heights,40.823604284811935,-73.94968791883366,Mumbai Masala,40.82686602760178,-73.94648647401726,Indian Restaurant
311,Hamilton Heights,40.823604284811935,-73.94968791883366,King's Wok,40.827566104011005,-73.94976562795797,Chinese Restaurant
312,Hamilton Heights,40.823604284811935,-73.94968791883366,MamaSushi,40.82739211030812,-73.94983923676227,Sushi Restaurant
313,Hamilton Heights,40.823604284811935,-73.94968791883366,Four Stars Deli,40.824090306375545,-73.94484939092524,Deli / Bodega
314,Hamilton Heights,40.823604284811935,-73.94968791883366,King Gourmet Deli (Fancy Deli),40.821110566598406,-73.94621549655538,Deli / Bodega
315,Hamilton Heights,40.823604284811935,-73.94968791883366,Starbucks NAC Rotunda,40.81992301549787,-73.9501539067642,Coffee Shop
316,Hamilton Heights,40.823604284811935,-73.94968791883366,Papa John's Pizza,40.82487430556074,-73.94763462303837,Pizza Place
317,Hamilton Heights,40.823604284811935,-73.94968791883366,Vittorio's Pizza Plus,40.82383014147579,-73.94423562359108,Pizza Place
318,Hamilton Heights,40.823604284811935,-73.94968791883366,Hertz Rent a Car,40.82334140923486,-73.94535899162292,Rental Car Location
319,Hamilton Heights,40.823604284811935,-73.94968791883366,Golden Wok,40.826960496307706,-73.94640130797958,Chinese Restaurant
320,Hamilton Heights,40.823604284811935,-73.94968791883366,Chase Bank,40.823366,-73.943755,Bank
321,Hamilton Heights,40.823604284811935,-73.94968791883366,Unity Liquors,40.824306429321986,-73.94455830799798,Liquor Store
322,Hamilton Heights,40.823604284811935,-73.94968791883366,Dunkin',40.82377743516179,-73.94462868840174,Donut Shop
323,Hamilton Heights,40.823604284811935,-73.94968791883366,Parlay Café,40.827254045384436,-73.94629541494385,Hookah Bar
324,Hamilton Heights,40.823604284811935,-73.94968791883366,P&M Pizza,40.82622839523658,-73.94689708907536,Pizza Place
325,Hamilton Heights,40.823604284811935,-73.94968791883366,Capital One Bank,40.824119187550394,-73.94444824758466,Bank
326,Hamilton Heights,40.823604284811935,-73.94968791883366,Checkers,40.82399309120629,-73.94505017947267,Fast Food Restaurant
327,Hamilton Heights,40.823604284811935,-73.94968791883366,SUBWAY,40.8237245038912,-73.94416632887054,Sandwich Place
328,Manhattanville,40.8169344294978,-73.9573853935188,Jin Ramen,40.815406172563904,-73.95854739270733,Ramen Restaurant
329,Manhattanville,40.8169344294978,-73.9573853935188,Oasis Juice Bar,40.815016957500134,-73.95887946970998,Juice Bar
330,Manhattanville,40.8169344294978,-73.9573853935188,Steep Rock West,40.81666795087888,-73.95796911357189,Climbing Gym
331,Manhattanville,40.8169344294978,-73.9573853935188,Kissaten Jin,40.81545749902605,-73.9584688976533,Café
332,Manhattanville,40.8169344294978,-73.9573853935188,Dinosaur Bar-B-Que,40.818146873796856,-73.9606735523417,BBQ Joint
333,Manhattanville,40.8169344294978,-73.9573853935188,West Harlem Piers Park,40.81879256812002,-73.96102935944113,Park
334,Manhattanville,40.8169344294978,-73.9573853935188,Hudson River Greenway Bike Path,40.819281875389116,-73.96073341369629,Bike Trail
335,Manhattanville,40.8169344294978,-73.9573853935188,Solomon and Kuff,40.81987313262725,-73.95862920563913,Other Nightlife
336,Manhattanville,40.8169344294978,-73.9573853935188,Pisticci Ristorante,40.81401515598367,-73.9602659078139,Italian Restaurant
337,Manhattanville,40.8169344294978,-73.9573853935188,Fairway Market,40.81999621370494,-73.95973825129128,Supermarket
338,Manhattanville,40.8169344294978,-73.9573853935188,Chapati House - NYC,40.81457249971737,-73.95915381671377,Indian Restaurant
339,Manhattanville,40.8169344294978,-73.9573853935188,El Porton,40.81439947957596,-73.95932994222076,Mexican Restaurant
340,Manhattanville,40.8169344294978,-73.9573853935188,El Puerto Seafood and Fish Market,40.813861024837166,-73.95673661274444,Seafood Restaurant
341,Manhattanville,40.8169344294978,-73.9573853935188,La Salle Dumpling Room,40.81405982513547,-73.95970095977188,Dumpling Restaurant
342,Manhattanville,40.8169344294978,-73.9573853935188,Go! Go! Curry!,40.81547267978402,-73.95823441394805,Japanese Curry Restaurant
343,Manhattanville,40.8169344294978,-73.9573853935188,Bierstrasse,40.82019541823433,-73.95902188976704,Beer Garden
344,Manhattanville,40.8169344294978,-73.9573853935188,Bettolona,40.81408384945623,-73.95957422392542,Italian Restaurant
345,Manhattanville,40.8169344294978,-73.9573853935188,The Cotton Club,40.8175873,-73.9602736,Lounge
346,Manhattanville,40.8169344294978,-73.9573853935188,Sushi Sushi,40.818595,-73.952721,Sushi Restaurant
347,Manhattanville,40.8169344294978,-73.9573853935188,Toast 125,40.81486,-73.9594,American Restaurant
348,Manhattanville,40.8169344294978,-73.9573853935188,Chinelos,40.82041873313898,-73.9538257747347,Mexican Restaurant
349,Manhattanville,40.8169344294978,-73.9573853935188,Kuro Kuma,40.81389238492917,-73.96002657140916,Coffee Shop
350,Manhattanville,40.8169344294978,-73.9573853935188,The Craftsman,40.814611835311716,-73.95914766751388,Bar
351,Manhattanville,40.8169344294978,-73.9573853935188,Gavin Brown's Enterprise,40.81333942523397,-73.95494890106622,Art Gallery
352,Manhattanville,40.8169344294978,-73.9573853935188,Mofongo del Valle,40.820317200012795,-73.95497729240167,Spanish Restaurant
353,Manhattanville,40.8169344294978,-73.9573853935188,Fruces Harlem,40.818220596499394,-73.95293123658871,Food & Drink Shop
354,Manhattanville,40.8169344294978,-73.9573853935188,Bus Stop Restaurant,40.82021118070754,-73.95538446717724,Diner
355,Manhattanville,40.8169344294978,-73.9573853935188,Seafood Restaurant,40.81393305401434,-73.95637432467015,Seafood Restaurant
356,Manhattanville,40.8169344294978,-73.9573853935188,Jimbos,40.81373417697713,-73.9561037819707,Burger Joint
357,Manhattanville,40.8169344294978,-73.9573853935188,Harlem's Floridita,40.817998,-73.960982,Cuban Restaurant
358,Manhattanville,40.8169344294978,-73.9573853935188,Chase Bank,40.820788,-73.955001,Bank
359,Manhattanville,40.8169344294978,-73.9573853935188,China Place,40.81403821530296,-73.95954897357637,Chinese Restaurant
360,Manhattanville,40.8169344294978,-73.9573853935188,Dear Mama Coffee,40.817333,-73.959494,Coffee Shop
361,Manhattanville,40.8169344294978,-73.9573853935188,Bahama's Deli (Najeeb Super One),40.81375159465167,-73.95980809617782,Deli / Bodega
362,Manhattanville,40.8169344294978,-73.9573853935188,Computer Music Center - Columbia University,40.81655778888812,-73.95978391170502,Music School
363,Manhattanville,40.8169344294978,-73.9573853935188,MTA MaBSTOA Bus at W. 125th Street & 12th Ave (West Harlem Piers Terminal): (Bx15),40.81749014576338,-73.95994453399868,Bus Station
364,Manhattanville,40.8169344294978,-73.9573853935188,St. Claire Rose Garden,40.81703421910123,-73.96196494473845,Park
365,Manhattanville,40.8169344294978,-73.9573853935188,Broadway Wines & Liquor,40.813920762965424,-73.95989359293095,Liquor Store
366,Manhattanville,40.8169344294978,-73.9573853935188,Hamilton Meat Market,40.82028548747794,-73.95443847937392,Grocery Store
367,Manhattanville,40.8169344294978,-73.9573853935188,Crown Fried Chicken,40.82057178763696,-73.95489746633861,Fried Chicken Joint
368,Central Harlem,40.81597606742414,-73.94321112603905,Harlem Cycle,40.817201307497854,-73.94259246278489,Cycle Studio
369,Central Harlem,40.81597606742414,-73.94321112603905,Harlem Hops,40.81433621878843,-73.94449400480289,Beer Bar
370,Central Harlem,40.81597606742414,-73.94321112603905,Shrine World Music Venue,40.81440254987884,-73.94424198638346,Music Venue
