Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Westchester Square,40.8406194964327,-73.84219407604444,Rite Aid,40.8417973,-73.8444525,Pharmacy
Westchester Square,40.8406194964327,-73.84219407604444,McDonald's,40.841249,-73.8432,Fast Food Restaurant
Westchester Square,40.8406194964327,-73.84219407604444,Rite Check,40.840901,-73.8415,Check Cashing Service
Van Nest,40.84360847124718,-73.8662991807561,Morris Park Pizza,40.844961992094355,-73.867605559151,Pizza Place
Van Nest,40.84360847124718,-73.8662991807561,Anthony's Pizza,40.84526932730098,-73.86609972700784,Pizza Place
Van Nest,40.84360847124718,-73.8662991807561,Dunkin',40.84547621271645,-73.86594872329619,Donut Shop
Van Nest,40.84360847124718,-73.8662991807561,Domino's Pizza,40.845313044183776,-73.8646388501092,Pizza Place
Van Nest,40.84360847124718,-73.8662991807561,Fine Food Cuisine,40.84513,-73.86686,Restaurant
Van Nest,40.84360847124718,-73.8662991807561,Van Nest Park,40.84268841228798,-73.86538439264993,Playground
Van Nest,40.84360847124718,-73.8662991807561,Transformas Barber Shop,40.84515159195178,-73.86681676917212,Cosmetics Shop
Van Nest,40.84360847124718,-73.8662991807561,Best Way Mini Market,40.84516330515872,-73.86660543298116,Deli / Bodega
Van Nest,40.84360847124718,-73.8662991807561,Joy Garden,40.84528861971529,-73.86645252516925,Chinese Restaurant
Van Nest,40.84360847124718,-73.8662991807561,Morris Park Boxing Club,40.8447579601799,-73.86804163032826,Gym
Van Nest,40.84360847124718,-73.8662991807561,E&V Italian Bread Bakery,40.84391711249332,-73.8672042324278,Bakery
Van Nest,40.84360847124718,-73.8662991807561,FLATLINE SKATESHOP,40.84546462336427,-73.86609853518799,Board Shop
Morris Park,40.847549063536334,-73.85040178030421,S&J Deli,40.84649548725435,-73.84834191938154,Deli / Bodega
Morris Park,40.847549063536334,-73.85040178030421,Mona Mias Pizzeria,40.84677,-73.84881,Pizza Place
Morris Park,40.847549063536334,-73.85040178030421,Loreto Park,40.84884155840885,-73.85208608928247,Park
Belmont,40.85727710073895,-73.88845196134804,Tino's Delicatessen,40.85588217093613,-73.88716612015719,Italian Restaurant
Belmont,40.85727710073895,-73.88845196134804,Full Moon Pizzeria,40.855505712207126,-73.88755698445503,Pizza Place
Belmont,40.85727710073895,-73.88845196134804,Casa Della Mozzarella,40.85543999994273,-73.88737265373734,Deli / Bodega
Belmont,40.85727710073895,-73.88845196134804,Michaelangelo's Coal Fired Brick Oven Pizza Restaurant,40.85741189614754,-73.88646821282298,Italian Restaurant
Belmont,40.85727710073895,-73.88845196134804,Gino's Pastry Shop,40.855761168558686,-73.88796906224842,Dessert Shop
Belmont,40.85727710073895,-73.88845196134804,DeLillo Pastry Shop,40.85536383666541,-73.88719756785711,Dessert Shop
Belmont,40.85727710073895,-73.88845196134804,Simon's Deli & Bagels,40.857424338663805,-73.88597284190821,Deli / Bodega
Belmont,40.85727710073895,-73.88845196134804,Gerbasi Ristorante,40.85533418683699,-73.88780782046945,Italian Restaurant
Belmont,40.85727710073895,-73.88845196134804,Modern Market,40.85524546284461,-73.88785881084709,Grocery Store
Belmont,40.85727710073895,-73.88845196134804,Mugz,40.857309011647914,-73.88597845458973,Bar
Belmont,40.85727710073895,-73.88845196134804,Ciccarone Park,40.85604958663493,-73.88687498565888,Park
Belmont,40.85727710073895,-73.88845196134804,Mt. Carmel Wine & Spirits Co.,40.85541601340869,-73.8872427462712,Liquor Store
Belmont,40.85727710073895,-73.88845196134804,Ann & Tony's - An Original Arthur Avenue Restaurant,40.855704465427415,-73.88744918407676,Italian Restaurant
Belmont,40.85727710073895,-73.88845196134804,M&G Diner,40.85516971967267,-73.88773144856515,Diner
Belmont,40.85727710073895,-73.88845196134804,Tony & Tina's Pizza,40.857431933012315,-73.88602914297164,Pizza Place
Belmont,40.85727710073895,-73.88845196134804,Clinton Hall,40.857304458110725,-73.8858122629058,American Restaurant
Belmont,40.85727710073895,-73.88845196134804,Howl At The Moon,40.857572927824215,-73.88644395048595,Piano Bar
Belmont,40.85727710073895,-73.88845196134804,Chase Bank,40.85567027526144,-73.88705752857294,Bank
Belmont,40.85727710073895,-73.88845196134804,Dollar Tree,40.8576257142857,-73.89109,Discount Store
Spuyten Duyvil,40.88139497727086,-73.91719048210393,Henry Hudson Memorial Park,40.8807484604287,-73.91918989994824,Park
Spuyten Duyvil,40.88139497727086,-73.91719048210393,mta bus stop #100705 (Independance AVE &Henry Hudson Parkway),40.880829083641686,-73.9189705975229,Bus Stop
Spuyten Duyvil,40.88139497727086,-73.91719048210393,BxM1 Express Bus,40.88168202521477,-73.91706995693896,Bus Line
Spuyten Duyvil,40.88139497727086,-73.91719048210393,Paul's Park,40.880814671288334,-73.91927463941367,Park
Spuyten Duyvil,40.88139497727086,-73.91719048210393,Trencentum,40.88305692262038,-73.9162969192451,Food
North Riverdale,40.90854282950666,-73.90453054908927,Nona's Pizza,40.910155696805184,-73.90302574970092,Pizza Place
North Riverdale,40.90854282950666,-73.90453054908927,Riverdale Steakhouse,40.90669106081043,-73.90404852446946,Burger Joint
North Riverdale,40.90854282950666,-73.90453054908927,Dunkin',40.906745669714034,-73.90464169816494,Donut Shop
North Riverdale,40.90854282950666,-73.90453054908927,Noni's Coffee Shop,40.90735450795435,-73.90416054486849,Coffee Shop
North Riverdale,40.90854282950666,-73.90453054908927,Carlos & Gabby's - Riverdale,40.906566049541226,-73.90439723485366,Mexican Restaurant
North Riverdale,40.90854282950666,-73.90453054908927,Capital One Bank,40.9081132,-73.904055,Bank
North Riverdale,40.90854282950666,-73.90453054908927,Madison's,40.90648305752465,-73.90396530525271,Italian Restaurant
North Riverdale,40.90854282950666,-73.90453054908927,Baskin-Robbins,40.9066607952678,-73.90461037506772,Ice Cream Shop
North Riverdale,40.90854282950666,-73.90453054908927,Skyview Cafe & Delis,40.906597,-73.90429,Deli / Bodega
North Riverdale,40.90854282950666,-73.90453054908927,Skyview Wine and Liquors,40.906547915487764,-73.90463908242056,Liquor Store
Pelham Bay,40.85064140940335,-73.8320737824047,Empire Bagels,40.8493916428526,-73.83052713165733,Bagel Shop
Pelham Bay,40.85064140940335,-73.8320737824047,Key Food,40.85075906754876,-73.83022703369909,Supermarket
Pelham Bay,40.85064140940335,-73.8320737824047,Giovanni's Italian Restaurant,40.85178560311938,-73.82978599125016,Italian Restaurant
Pelham Bay,40.85064140940335,-73.8320737824047,Thin Is In,40.85126017003757,-73.83003169695941,Gym / Fitness Center
Pelham Bay,40.85064140940335,-73.8320737824047,"Marjorie A Varrichio, Attorney At Law",40.85043572847539,-73.83004120150858,Lawyer
Pelham Bay,40.85064140940335,-73.8320737824047,Lee Xing,40.85164023136602,-73.82979925838885,Chinese Restaurant
Pelham Bay,40.85064140940335,-73.8320737824047,Aliano Hair Salon,40.85142657450532,-73.8294768333435,Salon / Barbershop
Schuylerville,40.82657951686922,-73.82620275994073,McDonald's,40.82759966816098,-73.82364126470975,Fast Food Restaurant
Edgewater Park,40.821986118163494,-73.81388514428619,MTA MaBSTOA Bus Bx8 / BxM9 in Edgewater Park (Throgs Neck),40.821896243667254,-73.81211757659912,Bus Station
Edgewater Park,40.821986118163494,-73.81388514428619,At The Park With My Princess!,40.82202687421704,-73.81553993238774,Park
Edgewater Park,40.821986118163494,-73.81388514428619,Land of Cake Believe,40.82312880135222,-73.81148170374036,Cupcake Shop
Edgewater Park,40.821986118163494,-73.81388514428619,Edgewater Bus Stop,40.822589,-73.811046,Bus Station
Castle Hill,40.819014376988314,-73.84802729582735,Shorehaven Diner,40.819694502732986,-73.8478884732003,Diner
Castle Hill,40.819014376988314,-73.84802729582735,Rite Aid,40.8198632,-73.8476912,Pharmacy
Castle Hill,40.819014376988314,-73.84802729582735,El Sazon Criollo,40.820590607169194,-73.84827269359884,Latin American Restaurant
Olinville,40.87137078192371,-73.86332361652777,Lash West Indian and American Cuisine,40.871275962187944,-73.86324456090743,Food
Olinville,40.87137078192371,-73.86332361652777,Richie Rich,40.87149581108973,-73.86442424824064,Caribbean Restaurant
Olinville,40.87137078192371,-73.86332361652777,KFC,40.87345340603447,-73.86342820756032,Fried Chicken Joint
Olinville,40.87137078192371,-73.86332361652777,Candys bakery,40.871384,-73.864963,Bakery
Olinville,40.87137078192371,-73.86332361652777,H.I.M. Ital Health Food Market,40.87176252818511,-73.86466862232734,Caribbean Restaurant
Olinville,40.87137078192371,-73.86332361652777,La Estrella Bar & Restaurant,40.871000854105546,-73.86534051038957,Mexican Restaurant
Olinville,40.87137078192371,-73.86332361652777,Wine & Liquors,40.87159520354997,-73.86481218834567,Liquor Store
Pelham Gardens,40.86296562477998,-73.84161194831223,Fratelli's,40.86301897888721,-73.84360740712835,Italian Restaurant
Pelham Gardens,40.86296562477998,-73.84161194831223,Walgreens,40.86296361176342,-73.84306289255619,Pharmacy
Pelham Gardens,40.86296562477998,-73.84161194831223,Battaglia's Market,40.8629219,-73.8437299,Grocery Store
Pelham Gardens,40.86296562477998,-73.84161194831223,Dunkin',40.8623027781774,-73.8439247675683,Donut Shop
Pelham Gardens,40.86296562477998,-73.84161194831223,Casa Doro,40.86267352762037,-73.84357086709907,Deli / Bodega
Pelham Gardens,40.86296562477998,-73.84161194831223,SUBWAY,40.86242730084521,-73.8437642917726,Sandwich Place
Pelham Gardens,40.86296562477998,-73.84161194831223,Rite Aid,40.8620336,-73.8427679,Pharmacy
Pelham Gardens,40.86296562477998,-73.84161194831223,Villa Maria Restaurant,40.86229977721087,-73.84322966910922,Pizza Place
Pelham Gardens,40.86296562477998,-73.84161194831223,C&C Deli And Coffee Shop And Pastry,40.862171,-73.843233,Café
Pelham Gardens,40.86296562477998,-73.84161194831223,Yummy House,40.862518,-73.84322,Chinese Restaurant
Pelham Gardens,40.86296562477998,-73.84161194831223,Eastchester Road & Mace Avenue,40.86276649247902,-73.84344373181648,Intersection
Pelham Gardens,40.86296562477998,-73.84161194831223,Rich Restaurant,40.862681746481606,-73.843534561531,Chinese Restaurant
Pelham Gardens,40.86296562477998,-73.84161194831223,A Crosby Lock & Safe,40.862117,-73.839242,Locksmith
Pelham Gardens,40.86296562477998,-73.84161194831223,Allied  Construction NY,40.861708,-73.839253,Home Service
Concourse,40.83428380733851,-73.91558941773444,El Gran Valle Restaurant,40.83330775143191,-73.91429025472516,Spanish Restaurant
Concourse,40.83428380733851,-73.91558941773444,Lucky House Chinese Restaurant,40.83393302779995,-73.91667401417777,Chinese Restaurant
Concourse,40.83428380733851,-73.91558941773444,Concourse Jamaican Bakery,40.833523427558106,-73.91482435999079,Caribbean Restaurant
Concourse,40.83428380733851,-73.91558941773444,Marinells Bakery,40.83336858139031,-73.91445285669495,Bakery
Concourse,40.83428380733851,-73.91558941773444,Key Food,40.83346357122027,-73.91454341113266,Grocery Store
Concourse,40.83428380733851,-73.91558941773444,Met Foodmarket,40.83338241975675,-73.91474954903893,Supermarket
Concourse,40.83428380733851,-73.91558941773444,Riverside Track&Field,40.83248777635656,-73.9168048778125,Track
Concourse,40.83428380733851,-73.91558941773444,1270 morris ave,40.83509102626026,-73.91311330809891,Deli / Bodega
Concourse,40.83428380733851,-73.91558941773444,Wise Wine & Liquor,40.83639867889737,-73.91508827790081,Liquor Store
Unionport,40.82977429787161,-73.85053524451935,Juices for Life,40.82826262417189,-73.85015410207522,Juice Bar
Unionport,40.82977429787161,-73.85053524451935,Cross Bronx Pizzeria,40.83006887037155,-73.85081764105371,Pizza Place
Unionport,40.82977429787161,-73.85053524451935,Sabrosura,40.8319356355082,-73.85101898514029,Latin American Restaurant
Unionport,40.82977429787161,-73.85053524451935,Lulu's Coffee Shop,40.83190012131864,-73.85112921840194,Diner
Unionport,40.82977429787161,-73.85053524451935,Jimmy's Grand Cafe,40.82765088457068,-73.85027096632467,Comfort Food Restaurant
Unionport,40.82977429787161,-73.85053524451935,Best Buy,40.82892137834369,-73.8483875559927,Electronics Store
Unionport,40.82977429787161,-73.85053524451935,Marisco Centro Seafood Resaurant,40.8313923165799,-73.85068381455653,Seafood Restaurant
Edenwald,40.88456130303732,-73.84808271877168,CTown Supermarkets,40.88417855,-73.84919733,Grocery Store
Edenwald,40.88456130303732,-73.84808271877168,Shell,40.886595957614354,-73.84916287540008,Gas Station
Edenwald,40.88456130303732,-73.84808271877168,Lin Fruits and Vegetables,40.886321,-73.84794,Food
Edenwald,40.88456130303732,-73.84808271877168,Laconia Fish Market,40.88388828065361,-73.84919733396961,Fish Market
Edenwald,40.88456130303732,-73.84808271877168,Laconia Pizza,40.884682321753765,-73.8491736436884,Pizza Place
Edenwald,40.88456130303732,-73.84808271877168,Kennedy's Chicken & Pizza,40.88620560125632,-73.84810039988253,Fried Chicken Joint
Edenwald,40.88456130303732,-73.84808271877168,MTA Bus Stop - Bx 31,40.884156073903405,-73.84881998723897,Bus Station
Edenwald,40.88456130303732,-73.84808271877168,Mercy and Compassion Unlimited,40.88256519999999,-73.84891619999999,Construction & Landscaping
Bay Ridge,40.625801065010656,-74.03062069353813,Pilo Arts Day Spa and Salon,40.62474788273414,-74.03059056940135,Spa
Bay Ridge,40.625801065010656,-74.03062069353813,Cocoa Grinder,40.623966776558476,-74.0308626813129,Juice Bar
Bay Ridge,40.625801065010656,-74.03062069353813,The Bookmark Shoppe,40.62457650083076,-74.0305618421461,Bookstore
Bay Ridge,40.625801065010656,-74.03062069353813,Brooklyn Market,40.626939,-74.02994799999999,Grocery Store
Bay Ridge,40.625801065010656,-74.03062069353813,Blue Door Souvlakia,40.624567,-74.030311,Greek Restaurant
Bay Ridge,40.625801065010656,-74.03062069353813,Georgian Dream Cafe and Bakery,40.625586,-74.030196,Caucasian Restaurant
Bay Ridge,40.625801065010656,-74.03062069353813,Areo Ristorante,40.62441504357729,-74.03078200570984,Italian Restaurant
Bay Ridge,40.625801065010656,-74.03062069353813,Blue Zoo Lounge,40.62502995433233,-74.03055409884608,Lounge
Bay Ridge,40.625801065010656,-74.03062069353813,Caffe Café,40.62494582940274,-74.03040439118276,Coffee Shop
Bay Ridge,40.625801065010656,-74.03062069353813,Verrazano Vision,40.624543701821715,-74.03066348173205,Optical Shop
Bay Ridge,40.625801065010656,-74.03062069353813,RED OAK Restaurant & Bar & Hookah Lounge,40.625446614320815,-74.03024585189742,Hookah Bar
Bay Ridge,40.625801065010656,-74.03062069353813,Sofia Restorante Italiano,40.62484745920055,-74.03052232818622,Italian Restaurant
Bay Ridge,40.625801065010656,-74.03062069353813,XIN,40.62508203621133,-74.0304936920825,Chinese Restaurant
Bay Ridge,40.625801065010656,-74.03062069353813,Inaka,40.625140559775616,-74.03041782134507,Sushi Restaurant
Bay Ridge,40.625801065010656,-74.03062069353813,Zio Toto,40.62479085034183,-74.03055087900958,Italian Restaurant
Bay Ridge,40.625801065010656,-74.03062069353813,Latoue Nail Spa,40.6262390783683,-74.03001544766258,Spa
Bay Ridge,40.625801065010656,-74.03062069353813,The Pearl Room,40.62393563143695,-74.03097905585743,Seafood Restaurant
Bay Ridge,40.625801065010656,-74.03062069353813,Status Q,40.62590607124746,-74.03019217924287,Pool Hall
Bay Ridge,40.625801065010656,-74.03062069353813,Beebo Seaford Restaurant,40.623873964801376,-74.03102581807131,Seafood Restaurant
Bay Ridge,40.625801065010656,-74.03062069353813,Ben's Pizzeria,40.62640416738638,-74.02975174836288,Pizza Place
Bay Ridge,40.625801065010656,-74.03062069353813,Sally's Coffee Shop,40.62429876717487,-74.0307036457407,Diner
Bay Ridge,40.625801065010656,-74.03062069353813,Pearl of China,40.624724144638385,-74.0304676268818,Chinese Restaurant
Bay Ridge,40.625801065010656,-74.03062069353813,Kings Cellars,40.62565288182797,-74.03021020161879,Liquor Store
Bensonhurst,40.61100890202044,-73.99517998380729,il Colosseo,40.61222053559676,-73.9974361996248,Italian Restaurant
Bensonhurst,40.61100890202044,-73.99517998380729,Verrazano Grill,40.61126522996583,-73.99683664733202,Russian Restaurant
Bensonhurst,40.61100890202044,-73.99517998380729,19th Ave,40.6127605505208,-73.99509780358656,Moving Target
Bensonhurst,40.61100890202044,-73.99517998380729,Hua Du Food Processing,40.612213,-73.996819,Dumpling Restaurant
Bensonhurst,40.61100890202044,-73.99517998380729,C & C Catering Service,40.61210996474057,-73.99710636755573,American Restaurant
Sunset Park,40.64510294925429,-74.01031618527784,La Isla Cuchifritos,40.64524495461266,-74.01019971163103,Latin American Restaurant
Sunset Park,40.64510294925429,-74.01031618527784,Charles's Pizzeria,40.64550764150678,-74.00986720136585,Pizza Place
Sunset Park,40.64510294925429,-74.01031618527784,Royal Kings Pizza,40.64369981623152,-74.01174040252202,Pizza Place
Sunset Park,40.64510294925429,-74.01031618527784,Luigi's Pizza,40.64677589775821,-74.00870886603244,Pizza Place
Sunset Park,40.64510294925429,-74.01031618527784,Chase Bank,40.645623,-74.012993,Bank
Sunset Park,40.64510294925429,-74.01031618527784,Nieves tia Mimi,40.646452,-74.008702,Ice Cream Shop
Sunset Park,40.64510294925429,-74.01031618527784,J-Petal Japanese Crepe & Thai Ice Cream,40.64619260383533,-74.00916086072763,Creperie
